filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-07-16,190A,2024-08-31,3,,,,,,,-1180000000,,-1175000000,,-1177000000,,,-20.86,,,,,,3462000000,3323000000,0.952,,3297000000,,,,,,,,,56443800,,56443800,false,false,9,2023-09-01,2024-05-31,0
2024-07-16,190A,2024-08-31,3,,,,,,,-2273000000,,-2278000000,,-2280000000,,,-40.40,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-09-01,2024-08-31,0
2024-07-16,190A,2023-08-31,3,,,,,,,,,,,,,,,,,,,,4909000000,4500000000,0.912,,4474000000,,,,,0.00,,,,56443800,,,false,false,12,2022-09-01,2023-08-31,-1
2024-07-16,190A,2024-08-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-09-01,2024-08-31,0
2024-10-11,190A,2023-08-31,,2500000000,,,,,,212000000,,225000000,,223000000,,,3.96,,0.051,0.048,0.085,,4909000000,4500000000,0.912,79.28,4474000000,543000000,0,,4799000000,0.00,,,,56443800,,56443800,false,false,12,2022-09-01,2023-08-31,-1
2024-10-11,190A,2024-08-31,,,,,,,,-1801000000,,-1824000000,,-1827000000,,,-31.11,,-0.423,-0.382,,,4632000000,4161000000,0.898,61.44,4154000000,-1937000000,-10000000,1478000000,4329000000,0.00,,,,67678800,,58729483,false,false,12,2023-09-01,2024-08-31,0
2024-10-11,190A,2025-08-31,,,,,,,,-2434000000,,-2378000000,,-2380000000,,,-35.17,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-09-01,2025-08-31,1
2025-01-14,190A,2025-08-31,1,,,,,,,-624000000,,-615000000,,-616000000,,,-9.07,,,,,,3784000000,3567000000,0.942,,3564000000,,,,,,,,,68208800,,67990866,false,false,3,2024-09-01,2024-11-30,0
2025-01-14,190A,2025-08-31,1,,,,,,,-2434000000,,-2378000000,,-2380000000,,,-35.17,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-09-01,2025-08-31,0
2025-01-14,190A,2024-08-31,1,,,,,,,,,,,,,,,,,,,,4632000000,4161000000,0.898,,4158000000,,,,,0.00,,,,67678800,,,false,false,12,2023-09-01,2024-08-31,-1
2025-04-11,190A,2025-08-31,2,,,,,,,-996000000,,-975000000,,-976000000,,,-14.31,,,,,,3451000000,3246000000,0.940,,3244000000,,,,,,,,,68988800,,68220778,false,false,6,2024-09-01,2025-02-28,0
2025-04-11,190A,2024-08-31,2,,,,,,,-809000000,,-801000000,,-802000000,,,-14.22,,,,,,,,,,,,,,,,,,,,,56443800,false,false,6,2023-09-01,2024-02-29,-1
2025-04-11,190A,2025-08-31,2,,,,,,,-2434000000,,-2378000000,,-2380000000,,,-35.17,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-09-01,2025-08-31,0
2025-04-11,190A,2024-08-31,2,,,,,,,,,,,,,,,,,,,,4632000000,4161000000,0.898,,4158000000,,,,,0.00,,,,67678800,,,false,false,12,2023-09-01,2024-08-31,-1
2025-04-11,190A,2025-08-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-09-01,2025-08-31,0
2025-07-14,190A,2025-08-31,3,,,,,,,-1420000000,,-1397000000,,-1399000000,,,-20.43,,,,,,2985000000,2823000000,0.945,,2821000000,,,,,,,,,68988800,,68479599,false,false,9,2024-09-01,2025-05-31,0
2025-07-14,190A,2024-08-31,3,,,,,,,-1180000000,,-1175000000,,-1177000000,,,-20.86,,,,,,,,,,,,,,,,,,,,,56443800,false,false,9,2023-09-01,2024-05-31,-1
2025-07-14,190A,2025-08-31,3,,,,,,,-2434000000,,-2378000000,,-2380000000,,,-35.17,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-09-01,2025-08-31,0
2025-07-14,190A,2024-08-31,3,,,,,,,,,,,,,,,,,,,,4632000000,4161000000,0.898,,4158000000,,,,,0.00,,,,67678800,,,false,false,12,2023-09-01,2024-08-31,-1
2025-07-14,190A,2025-08-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-09-01,2025-08-31,0
