filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-10-15,245A0,2024-08-31,,6418000000,0.220,,,,,450000000,0.592,425000000,0.602,285000000,,3.191,142.95,,0.456,0.134,0.070,,3451000000,770000000,0.223,385.13,770000000,665000000,-434000000,113000000,1005000000,0.00,,,,2000000,,2000000,false,false,12,2023-09-01,2024-08-31,0
2024-10-15,245A0,2023-08-31,,5261000000,0.508,,,,,283000000,5.084,265000000,-0.465,68000000,,-0.680,34.11,,0.152,0.095,0.054,,2892000000,484000000,0.167,242.18,484000000,397000000,-394000000,68000000,661000000,0.00,,,,2000000,,2000000,false,false,12,2022-09-01,2023-08-31,-1
2024-10-15,245A0,2025-08-31,,7896000000,0.230,,,,,506000000,0.124,472000000,0.110,301000000,,0.054,120.02,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-09-01,2025-08-31,1
2025-01-14,245A0,2025-08-31,1,1770000000,,,,,,65000000,,41000000,,12000000,,,5.49,5.35,,,,,4226000000,1697000000,0.402,,1697000000,,,,,,,,,2512500,,2343483,false,false,3,2024-09-01,2024-11-30,0
2025-01-14,245A0,2025-08-31,1,7896000000,0.230,,,,,506000000,0.124,472000000,0.110,301000000,,0.054,120.02,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-09-01,2025-08-31,0
2025-01-14,245A0,2024-08-31,1,,,,,,,,,,,,,,,,,,,,3451000000,770000000,0.223,,770000000,,,,,0.00,,,,2000000,,,false,false,12,2023-09-01,2024-08-31,-1
2025-04-14,245A0,2025-08-31,2,3630000000,,,,,,166000000,,136000000,,70000000,,,29.13,28.41,,,,,4048000000,1755000000,0.434,,1755000000,,,,,,,,,2512500,,2427063,false,false,6,2024-09-01,2025-02-28,0
2025-04-14,245A0,2025-08-31,2,7896000000,0.230,,,,,506000000,0.124,472000000,0.110,301000000,,0.054,120.02,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-09-01,2025-08-31,0
2025-04-14,245A0,2024-08-31,2,,,,,,,,,,,,,,,,,,,,3451000000,770000000,0.223,,770000000,,,,,0.00,,,,2000000,,,false,false,12,2023-09-01,2024-08-31,-1
2025-04-14,245A0,2025-08-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-09-01,2025-08-31,0
2025-07-14,245A0,2025-08-31,3,5697000000,0.210,,,,,375000000,0.126,339000000,0.073,223000000,,0.035,90.96,88.77,,,,,4537000000,1908000000,0.421,,1908000000,,,,,,,,,2513500,,2455760,false,false,9,2024-09-01,2025-05-31,0
2025-07-14,245A0,2024-08-31,3,4709000000,,,,,,333000000,,316000000,,215000000,,,107.87,,,,,,,,,,,,,,,,,,,,,2000000,false,false,9,2023-09-01,2024-05-31,-1
2025-07-14,245A0,2025-08-31,3,7896000000,0.230,,,,,506000000,0.124,472000000,0.110,301000000,,0.054,120.02,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-09-01,2025-08-31,0
2025-07-14,245A0,2024-08-31,3,,,,,,,,,,,,,,,,,,,,3451000000,770000000,0.223,,770000000,,,,,0.00,,,,2000000,,,false,false,12,2023-09-01,2024-08-31,-1
2025-07-14,245A0,2025-08-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-09-01,2025-08-31,0
