filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2025-05-07,231A0,2025-09-30,,2660000000,0.069,,,,,490000000,0.482,490000000,0.511,,320000000,,129.04,,,,,,,,,,,,,,,,,,,,,,true,true,6,2024-10-01,2025-03-31,0
2025-05-07,231A0,2024-09-30,,2593000000,,,,,,474000000,,482000000,,,321000000,,150.93,,,,,,,,,,,,,,,,,,,,,,true,false,6,2023-10-01,2024-03-31,-1
2025-05-07,231A0,2025-09-30,,4011000000,0.037,,,,,527000000,0.252,517000000,0.261,,346000000,,139.53,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-10-01,2025-09-30,0
2025-05-07,231A0,2024-09-30,,4313000000,,,,,,488000000,,494000000,,,325000000,,150.50,,,,,,,,,,,,,,,,,,,,,,true,false,12,2023-10-01,2024-09-30,-1
2025-05-13,231A,2025-09-30,2,2666000000,0.028,,,,,490000000,0.033,493000000,0.022,,325000000,,131.12,130.29,,,,,3930000000,2843000000,0.723,,2843000000,,,,,,,,,,,,true,false,6,2024-10-01,2025-03-31,0
2025-05-13,231A,2024-09-30,2,2593000000,,,,,,474000000,,482000000,,,321000000,,150.93,,,,,,,,,,,,,,,,,,,,,,true,false,6,2023-10-01,2024-03-31,-1
2025-05-13,231A,2025-09-30,2,4011000000,-0.070,,,,,527000000,0.078,517000000,0.046,,346000000,,139.53,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-10-01,2025-09-30,0
2025-05-13,231A,2024-09-30,2,,,,,,,,,,,,,,,,,,,,3868000000,2642000000,0.683,,2642000000,,,,,,,,,,,,true,false,12,2023-10-01,2024-09-30,-1
2025-05-13,231A,2024-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.20,,,,2479800,,,false,false,12,2023-10-01,2024-09-30,-1
2025-05-13,231A,2025-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-10-01,2025-09-30,0
2025-05-13,231A,2025-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.50,,,,,,,false,true,12,2024-10-01,2025-09-30,0
2025-05-13,231A,2025-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479800,,2479800,false,false,6,2024-10-01,2025-03-31,0
2025-05-13,231A,2024-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129800,false,false,6,2023-10-01,2024-03-31,-1
2025-07-15,231A0,2025-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,,,,,,,false,true,12,2024-10-01,2025-09-30,0
2025-07-15,231A0,2025-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-10-01,2025-09-30,0
2025-07-15,231A0,2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.20,,,,,,,false,false,12,2023-10-01,2024-09-30,-1
2025-08-12,231A0,2025-09-30,3,3740000000,0.074,,,,,579000000,0.158,583000000,0.143,,384000000,,154.97,153.68,,,,,4212000000,2904000000,0.689,,2904000000,,,,,,,,,,,,true,false,9,2024-10-01,2025-06-30,0
2025-08-12,231A0,2024-09-30,3,3482000000,,,,,,500000000,,510000000,,,335000000,,157.73,,,,,,,,,,,,,,,,,,,,,,true,false,9,2023-10-01,2024-06-30,-1
2025-08-12,231A0,2025-09-30,3,4011000000,-0.070,,,,,527000000,0.078,517000000,0.046,,346000000,,139.53,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-10-01,2025-09-30,0
2025-08-12,231A0,2024-09-30,3,,,,,,,,,,,,,,,,,,,,3868000000,2642000000,0.683,,2642000000,,,,,,,,,,,,true,false,12,2023-10-01,2024-09-30,-1
2025-08-12,231A0,2024-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.20,,,,2479800,,,false,false,12,2023-10-01,2024-09-30,-1
2025-08-12,231A0,2025-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-10-01,2025-09-30,0
2025-08-12,231A0,2025-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,,,,,,,false,true,12,2024-10-01,2025-09-30,0
2025-08-12,231A0,2025-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482000,,2480146,false,false,9,2024-10-01,2025-06-30,0
2025-08-12,231A0,2024-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129800,false,false,9,2023-10-01,2024-06-30,-1
